SYMBOL,EXPIRY_DT,TRADE_DATE,OPEN,HIGH,LOW,CMP,CASH_CHG,INDX_GRP,INDX_WTG,PUT_INT,CALL_INT,COMB_INT,CALL_LOW,CALL_HIGH,PUT_HIGH,PUT_LOW,UNUSED_PC,UNUSED_PC_REV,TREND_PRICE1,TREND_PRICE2,CALL_OI,PUT_OI,CALL_DIFF,PUT_DIFF,COMB_DIFF 
DELHIVERY,2025-06-26,2025-06-12,365.0,369.45,356.05,357.4,-7,,0,0,0,0,0,0,0,0,1.46,0.68,0,0,6867075,4344725,0,0,0
DELHIVERY,2025-06-26,2025-06-13,350.0,361.15,343.5,359.4,2,,0,0,0,0,0,0,0,0,1.18,0.85,0,0,7027200,4143425,0,0,0
DELHIVERY,2025-07-31,2025-05-30,361.75,373.55,356.9,0,0,,0,0,0,0,0,0,0,0,0,0,340,335,0,0,0,0,0
DELHIVERY,2025-07-31,2025-06-02,358.1,369.8,354.75,365.75,7,,0,340,400,390,0,0,0,0,1.28,0.78,0,0,10375,10375,320,400,370
DELHIVERY,2025-07-31,2025-06-03,368.7,375.7,367.15,368,2,,0,340,400,390,0,0,0,0,0.53,1.9,0,0,22825,10375,350,350,350
DELHIVERY,2025-07-31,2025-06-04,369.1,370.0,362.7,369.4,1,,0,0,400,395,0,0,0,0,0.63,1.59,0,0,31125,29050,340,380,380
DELHIVERY,2025-07-31,2025-06-05,369.95,374.7,368.05,370,1,,0,0,400,395,0,0,0,0,0.65,1.53,0,0,31125,31125,385,385,385
DELHIVERY,2025-07-31,2025-06-06,370.25,373.75,365.0,367,-3,,0,0,400,395,0,0,0,0,0.61,1.64,0,0,33200,31125,330,375,375
DELHIVERY,2025-07-31,2025-06-09,367.05,377.0,366.1,372,5,,0,0,0,0,0,0,0,0,0.56,1.79,0,0,33200,31125,0,0,0
DELHIVERY,2025-07-31,2025-06-10,373.0,374.65,365.6,366,-6,,0,0,0,0,0,0,0,0,0.68,1.47,0,0,26975,31125,0,0,0
DELHIVERY,2025-07-31,2025-06-11,367.0,370.0,361.6,364.85,-1,,0,0,0,0,0,0,0,0,0.68,1.47,0,0,26975,31125,0,0,0
DELHIVERY,2025-07-31,2025-06-12,365.0,369.45,356.05,357.4,-7,,0,0,0,0,0,0,0,0,1.06,0.95,0,0,53950,41500,0,0,0
DELHIVERY,2025-07-31,2025-06-13,350.0,361.15,343.5,359.4,2,,0,0,0,0,0,0,0,0,1.02,0.98,0,0,51875,43575,0,0,0
DELHIVERY,2025-08-28,2025-05-30,361.75,373.55,356.9,0,0,,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0
DELHIVERY,2025-08-28,2025-06-02,358.1,369.8,354.75,0,0,,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0
DELHIVERY,2025-08-28,2025-06-03,368.7,375.7,367.15,0,0,,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0
DELHIVERY,2025-08-28,2025-06-04,369.1,370.0,362.7,0,0,,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0
DELHIVERY,2025-08-28,2025-06-05,369.95,374.7,368.05,0,0,,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0
DELHIVERY,2025-08-28,2025-06-06,370.25,373.75,365.0,0,0,,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0
DELHIVERY,2025-08-28,2025-06-09,367.05,377.0,366.1,0,0,,0,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0
DELHIVERY,2025-08-28,2025-06-10,373.0,374.65,365.6,0,0,,0,0,0,0,0,0,0,0,0,0,420,420,0,0,0,0,0
DELHIVERY,2025-08-28,2025-06-11,367.0,370.0,361.6,0,0,,0,0,0,0,0,0,0,0,0,0,420,420,0,0,0,0,0
DELHIVERY,2025-08-28,2025-06-12,365.0,369.45,356.05,0,0,,0,0,0,0,0,0,0,0,0,0,420,420,0,0,0,0,0
DELHIVERY,2025-08-28,2025-06-13,350.0,361.15,343.5,0,0,,0,0,0,0,0,0,0,0,0,0,420,420,0,0,0,0,0
DIVISLAB,2025-06-26,2025-05-30,6601.5,6667.5,6541.0,6610,-10,,0,6341.7,6842.14,6583.54,6677.64,7123.98,6622.53,5978.63,0.44,2.25,6667.79,6776.21,590100,314300,6799.78,5669.42,6583.54
DIVISLAB,2025-06-26,2025-06-02,6614.5,6631.0,6520.0,6540,-70,,0,6267.87,6829.8,6562.05,6627.18,7073.96,6623.06,6031.78,0.51,1.94,6645.23,6745.84,725300,373200,6774.41,5930.5,6562.05
DIVISLAB,2025-06-26,2025-06-03,6544.0,6600.0,6514.5,6549.5,10,,0,6265.57,6843.54,6569.47,6677.54,7073.91,6622.9,5930.87,0.54,1.84,6643.82,6734.63,817200,415100,6778.15,5941.06,6569.47
DIVISLAB,2025-06-26,2025-06-04,6550.0,6649.5,6530.0,6625,76,,0,6283.19,6839.76,6576.9,6627.17,7073.79,6622.75,6030.37,0.42,2.38,6654.34,6771.53,897000,496100,6783.05,6043.97,6576.9
DIVISLAB,2025-06-26,2025-06-05,6628.0,6679.0,6608.0,6610.5,-15,,0,6263.71,6838.78,6577.22,6627.22,7073.75,6622.71,6030.74,0.39,2.58,6654.28,6777.94,908200,495400,6777.29,6038.1,6577.22
DIVISLAB,2025-06-26,2025-06-06,6630.0,6630.0,6505.0,6557.5,-53,,0,6293.67,6815.31,6565.82,6627.77,7073.06,6572.62,6029.76,0.54,1.84,6633.82,6719.67,1014000,536400,6752.04,6092.46,6565.82
DIVISLAB,2025-06-26,2025-06-09,6557.5,6654.5,6547.5,6640,83,,0,6327.4,6849.37,6573.28,6678.2,7017.99,6622.89,6029.18,0.33,3,6660.15,6798.53,1056900,526100,6759.87,6089.3,6573.28
DIVISLAB,2025-06-26,2025-06-10,6644.5,6697.0,6611.0,6674,34,,0,6418.53,6844.27,6614.3,6678.94,7018.51,6621.5,6028.11,0.31,3.23,6676.25,6797.98,1124100,585000,6776.18,6032.76,6614.3
DIVISLAB,2025-06-26,2025-06-11,6680.0,6766.0,6680.0,6729,55,,0,6472.35,6863.02,6643.35,6678.25,7018.47,6672.21,6125.51,0.27,3.76,6691.57,6824.81,1163300,626100,6790.91,6095.59,6643.35
DIVISLAB,2025-06-26,2025-06-12,6719.0,6862.5,6706.0,6707,-22,,0,6508.94,6905.22,6668.42,6728.73,7017.86,6671.17,6226.02,0.36,2.82,6713.81,6825.34,1292100,716300,6842.95,6075.98,6668.42
DIVISLAB,2025-06-26,2025-06-13,6700.0,6720.5,6611.0,6670,-37,,0,6515.37,6894.65,6663.84,6728.8,7018.11,6671.73,6226.07,0.51,1.96,6697.77,6773.06,1303500,746000,6833.73,6057.84,6663.84
DIVISLAB,2025-07-31,2025-05-30,6601.5,6667.5,6541.0,6610,-10,,0,6211.9,7005.56,6950,6995.45,6992.86,6266.33,5529.69,4.9,0.2,6232.46,5429.53,1000,5000,6350,7500,6350
DIVISLAB,2025-07-31,2025-06-02,6614.5,6631.0,6520.0,6540,-70,,0,6211.9,7000,6347.06,7000,7000,6319.88,6191.94,5.11,0.2,6277.96,6181.48,900,5000,6757.14,7105.88,6347.06
DIVISLAB,2025-07-31,2025-06-03,6544.0,6600.0,6514.5,6549.5,10,,0,6211.9,7000,6347.06,7000,7000,6319.88,6191.94,4.1,0.24,6283.82,6189.17,1200,5000,6455,6455.88,6347.06
DIVISLAB,2025-07-31,2025-06-04,6550.0,6649.5,6530.0,6625,76,,0,6216.67,6992.11,6347.37,7011.54,7006,6319.41,6190,1.79,0.56,6321.74,6287.64,2400,5200,6600,6605.26,6347.37
DIVISLAB,2025-07-31,2025-06-05,6628.0,6679.0,6608.0,6610.5,-15,,0,6221.43,6992.86,6347.62,7010,7005.56,6318.97,6188.46,1.74,0.57,6324.11,6288.96,2600,5400,6650,6554.76,6347.62
DIVISLAB,2025-07-31,2025-06-06,6630.0,6630.0,6505.0,6557.5,-53,,0,6223.81,6992.5,6347.73,7010.71,7005.77,6318.75,6187.8,2.4,0.42,6307.81,6266.51,2500,5500,6750,6854.55,6347.73
DIVISLAB,2025-07-31,2025-06-09,6557.5,6654.5,6547.5,6640,83,,0,6223.81,6994,6347.73,7007.89,7004.84,6318.75,6187.8,1.9,0.53,6319.8,6280.31,3000,5500,6600,6854.55,6347.73
DIVISLAB,2025-07-31,2025-06-10,6644.5,6697.0,6611.0,6674,34,,0,6223.81,6995.45,6347.73,7005.56,7003.85,6318.75,6187.8,1.4,0.72,6340.62,6328.24,3800,5500,6700,7304.55,6347.73
DIVISLAB,2025-07-31,2025-06-11,6680.0,6766.0,6680.0,6729,55,,0,6195.24,6990.98,6347.73,7014.1,7006.63,6320.09,6205.88,0.36,2.75,6956.72,7026.31,7400,6700,6562.5,7204.55,6347.73
DIVISLAB,2025-07-31,2025-06-12,6719.0,6862.5,6706.0,6707,-22,,0,6207.14,6982.76,6348.15,6827.59,7010.2,6319.23,6194.44,0.22,4.59,6950.2,7033.55,12100,7200,6362.5,6353.7,6348.15
DIVISLAB,2025-07-31,2025-06-13,6700.0,6720.5,6611.0,6670,-37,,0,6216.67,6984.43,6550,6827.23,7009.6,6319.42,6190,0.23,4.4,6951.89,7032.95,16400,9000,6430,6621.43,6550
DIVISLAB,2025-08-28,2025-05-30,6601.5,6667.5,6541.0,0,0,,0,0,0,0,0,0,0,0,0,0,7400,7400,0,0,0,0,0
DIVISLAB,2025-08-28,2025-06-02,6614.5,6631.0,6520.0,0,0,,0,0,0,0,0,0,0,0,0,0,7400,7400,0,0,0,0,0
DIVISLAB,2025-08-28,2025-06-03,6544.0,6600.0,6514.5,0,0,,0,0,0,0,0,0,0,0,0,0,7400,7400,0,0,0,0,0
DIVISLAB,2025-08-28,2025-06-04,6550.0,6649.5,6530.0,0,0,,0,0,0,0,0,0,0,0,0,0,7400,7400,0,0,0,0,0
DIVISLAB,2025-08-28,2025-06-05,6628.0,6679.0,6608.0,0,0,,0,0,0,0,0,0,0,0,0,0,7400,7400,0,0,0,0,0
DIVISLAB,2025-08-28,2025-06-06,6630.0,6630.0,6505.0,0,0,,0,0,0,0,0,0,0,0,0,0,7400,7400,0,0,0,0,0
DIVISLAB,2025-08-28,2025-06-09,6557.5,6654.5,6547.5,0,0,,0,0,0,0,0,0,0,0,0,0,7400,7400,0,0,0,0,0
DIVISLAB,2025-08-28,2025-06-10,6644.5,6697.0,6611.0,0,0,,0,0,0,0,0,0,0,0,0,0,7400,7400,0,0,0,0,0
DIVISLAB,2025-08-28,2025-06-11,6680.0,6766.0,6680.0,0,0,,0,0,0,0,0,0,0,0,0,0,7400,7400,0,0,0,0,0
DIVISLAB,2025-08-28,2025-06-12,6719.0,6862.5,6706.0,0,0,,0,0,0,0,0,0,0,0,0,0,7600,7600,0,0,0,0,0
DIVISLAB,2025-08-28,2025-06-13,6700.0,6720.5,6611.0,0,0,,0,0,0,0,0,0,0,0,0,0,7600,7600,0,0,0,0,0
DIXON,2025-06-26,2025-05-30,14849.0,14888.0,14600.0,14680,-169,,0,14318.46,16326.75,15028,15304.31,17296.92,15797.71,13812.34,1.65,0.61,15543.99,15075.64,1492850,739550,16267.06,13337.99,15028
DIXON,2025-06-26,2025-06-02,14680.0,14811.0,14590.0,14615,-65,,0,14270.02,16289.28,14841.92,15055.42,17039.97,15547.22,13061.3,1.73,0.58,15344.13,15037.68,1687150,837850,15846.93,13573.46,14841.92
DIXON,2025-06-26,2025-06-03,14680.0,14710.0,14420.0,14470,-145,,0,14097.5,16094.04,14819.47,15055.89,17041.36,15297,13305.62,2.07,0.48,15317.79,14822.3,1834200,897800,16089.62,0,14819.47
DIXON,2025-06-26,2025-06-04,14470.0,14990.0,14381.0,14951,481,,0,14271.7,16098.76,14833.94,15304.81,17041.34,15297.22,13304.22,0.99,1.01,15342.65,15509.85,1961650,959200,15819.75,13283.23,14833.94
DIXON,2025-06-26,2025-06-05,15060.0,15070.0,14665.0,14700,-251,,0,14098.26,16068.68,14807.29,15056.63,17042.39,15044.2,13304.91,1.3,0.77,15279.43,15069.26,2263350,1013350,15791.24,13314.6,14807.29
DIXON,2025-06-26,2025-06-06,14744.0,14911.0,14611.0,14829,129,,0,14269.87,16073.62,14811.13,15056.46,17042.07,15043.64,13304.25,1.09,0.92,15280.69,15252.45,2308800,1044850,15806.24,13339.58,14811.13
DIXON,2025-06-26,2025-06-09,14922.0,14975.0,14817.0,14905,76,,0,14300.35,16076.02,14815.98,15056.4,17042.06,15043.14,13555.18,1.01,0.99,15265.38,15269.38,2427600,1097900,15803.69,13320.13,14815.98
DIXON,2025-06-26,2025-06-10,14980.0,15065.0,14893.0,14986,81,,0,14324.98,16068.56,14821.91,15056.71,17042.28,15042.02,13554.44,0.93,1.07,15255.16,15291.48,2514900,1139000,15803.76,13327.95,14821.91
DIXON,2025-06-26,2025-06-11,14998.0,15018.0,14755.0,14780,-206,,0,14322.88,16051.68,14810.03,15057.47,17042.93,15041.95,13554.8,1.24,0.8,15091.31,15062.88,2769250,1180050,15785.17,13348.91,14810.03
DIXON,2025-06-26,2025-06-12,14790.0,14895.0,14490.0,14510,-270,,0,14279.22,16027.52,14792.1,15058.37,17043.52,15042.99,13556.34,2.14,0.47,15082.51,14803.85,2935350,1230400,15765.95,13337.07,14792.1
DIXON,2025-06-26,2025-06-13,14251.0,14389.0,14203.0,14349,-161,,0,14083.45,16005,14774.71,15058.21,17044.17,15043.7,13305.3,2.88,0.35,15097.7,14752.58,3092250,1195700,15750.38,0,14774.71
DIXON,2025-07-31,2025-05-30,14849.0,14888.0,14600.0,14680,-169,,0,14783.33,15822.22,15074.07,15063.89,16017.86,15028.57,14312.5,1.79,0.56,15049.88,14818,3300,3550,0,0,15074.07
DIXON,2025-07-31,2025-06-02,14680.0,14811.0,14590.0,14615,-65,,0,14583.33,15816.67,15059.26,15065,16020,15034.48,13804.84,1.95,0.51,15031.31,14796.34,3800,4150,0,14081.25,15059.26
DIXON,2025-07-31,2025-06-03,14680.0,14710.0,14420.0,14470,-145,,0,14511.11,15809.57,15040.74,15067.06,16022.35,15038.05,13562.16,2.07,0.48,15017.78,14779.4,4300,4800,0,0,15040.74
DIXON,2025-07-31,2025-06-04,14470.0,14990.0,14381.0,14951,481,,0,13547.37,16054.76,15021.43,15056.1,16575,14547.34,13325.68,1.5,0.67,14845.34,14780.86,9900,12600,15562.5,13752.92,15021.43
DIXON,2025-07-31,2025-06-05,15060.0,15070.0,14665.0,14700,-251,,0,13551.76,16065.12,14839.36,15057.1,16215.38,14297.59,13324.57,1.86,0.54,14796.02,13829.29,12000,15100,15300,14573.17,14839.36
DIXON,2025-07-31,2025-06-06,14744.0,14911.0,14611.0,14829,129,,0,13551.83,16086,15008.33,15055.5,16119.44,14297.73,13324.55,1.52,0.66,14834.1,14767.71,14500,16550,15560,14347.62,15008.33
DIXON,2025-07-31,2025-06-09,14922.0,14975.0,14817.0,14905,76,,0,13549.13,16078.13,15024.56,15055.51,16138.89,14298.1,13325.22,1.36,0.73,14848.32,14805.37,17800,21550,15571.88,14004.84,15024.56
DIXON,2025-07-31,2025-06-10,14980.0,15065.0,14893.0,14986,81,,0,13550.66,16072.79,15024.32,15056.53,16159.68,14297.45,13324.84,1.4,0.71,14830.75,14785.13,19750,28700,15833.82,14000.26,15024.32
DIXON,2025-07-31,2025-06-11,14998.0,15018.0,14755.0,14780,-206,,0,13554.95,16056.68,14840.74,15057.42,16424,14546.71,13323.82,1.38,0.73,14820.48,14777.57,26850,32850,15555.61,14590.41,14840.74
DIXON,2025-07-31,2025-06-12,14790.0,14895.0,14490.0,14510,-270,,0,13573.86,16001.6,14834.5,14807.71,15998.35,14793.24,13320.18,1.79,0.56,14812.55,14540.6,41200,45900,15811.02,14010.23,14834.5
DIXON,2025-07-31,2025-06-13,14251.0,14389.0,14203.0,14349,-161,,0,13580.72,15797.66,14779.3,14810.72,16025.57,14792.77,13319.12,1.62,0.62,14775.32,14500.06,54050,50150,0,0,14779.3
DIXON,2025-08-28,2025-05-30,14849.0,14888.0,14600.0,0,0,,0,0,0,0,0,0,0,0,0,0,17000,17000,0,0,0,0,0
DIXON,2025-08-28,2025-06-02,14680.0,14811.0,14590.0,0,0,,0,0,0,0,0,0,0,0,0,0,17000,17000,0,0,0,0,0
DIXON,2025-08-28,2025-06-03,14680.0,14710.0,14420.0,0,0,,0,0,0,0,0,0,0,0,0,0,17000,17000,0,0,0,0,0
DIXON,2025-08-28,2025-06-04,14470.0,14990.0,14381.0,0,0,,0,0,0,0,0,0,0,0,0,0,15000,17000,0,0,0,0,0
DIXON,2025-08-28,2025-06-05,15060.0,15070.0,14665.0,0,0,,0,0,0,0,0,0,0,0,0,0,15000,17000,0,0,0,0,0
DIXON,2025-08-28,2025-06-06,14744.0,14911.0,14611.0,0,0,,0,0,0,0,0,0,0,0,0,0,15000,17000,0,0,0,0,0
DIXON,2025-08-28,2025-06-09,14922.0,14975.0,14817.0,0,0,,0,0,0,0,0,0,0,0,0,0,15000,17000,0,0,0,0,0
DIXON,2025-08-28,2025-06-10,14980.0,15065.0,14893.0,0,0,,0,0,0,0,0,0,0,0,0,0,15000,17000,0,0,0,0,0
DIXON,2025-08-28,2025-06-11,14998.0,15018.0,14755.0,14780,-206,,0,15000,15000,14566.67,14600,14600,14600,14600,0.61,1.65,15000,15039.39,150,100,0,0,14566.67
DIXON,2025-08-28,2025-06-12,14790.0,14895.0,14490.0,14510,-270,,0,15000,15000,15000,14600,14600,14600,14600,1,1,15000,15000,150,150,0,0,15000
DIXON,2025-08-28,2025-06-13,14251.0,14389.0,14203.0,14349,-161,,0,15000,15000,15000,14600,14600,14600,14600,1.51,0.66,15000,14566.36,150,150,0,0,15000
DLF,2025-06-26,2025-05-30,794.9,802.75,790.0,796.8,1,,0,747.53,810.71,784.86,785.47,854.53,784.28,705.42,0.39,2.54,786.29,805.4,7873800,6838425,849.7,682.5,784.86
DLF,2025-06-26,2025-06-02,797.0,814.6,789.65,809,12,,0,753.82,818.8,792.09,785.36,854.37,794.19,715.7,0.33,3,791.83,814.28,8358900,8146050,871.01,708.55,792.1
DLF,2025-06-26,2025-06-03,813.95,816.75,801.0,803.9,-5,,0,755.14,819.52,792.57,795.96,854.36,794.17,715.75,0.41,2.43,791.68,809.27,8484300,8052825,871.4,698.91,792.58
DLF,2025-06-26,2025-06-04,809.0,809.8,795.7,804.8,1,,0,754.32,819.08,791.98,795.95,854.39,794.2,715.77,0.37,2.7,792.08,812.18,8843175,7964550,865.85,686.9,792
DLF,2025-06-26,2025-06-05,807.0,830.3,805.2,824.7,20,,0,767.66,830.1,799.87,795.63,864.61,804.24,715.64,0.25,4.04,798.24,832.92,9457800,8660025,888.01,0,799.88
DLF,2025-06-26,2025-06-06,826.0,884.45,822.15,879.75,55,,0,804.24,860.85,834.94,815.37,904.5,854.43,745.27,0.14,6.94,824.63,881.44,13628175,13789050,0,0,834.95
DLF,2025-06-26,2025-06-09,886.45,886.8,874.55,875.2,-5,,0,806.6,868.98,837.45,815.31,904.44,854.36,745.22,0.16,6.42,826.02,882.77,14769150,13930125,0,0,837.47
DLF,2025-06-26,2025-06-10,879.0,882.7,864.9,867.85,-7,,0,806.1,874.03,837,825.35,904.33,854.37,745.23,0.19,5.14,824.85,878.08,15462975,13351800,0,0,837.01
DLF,2025-06-26,2025-06-11,868.0,879.7,863.0,867.9,0,,0,806.2,876.4,837.25,825.32,914.67,854.35,745.23,0.18,5.61,824.69,880.53,16061925,13148025,0,0,837.27
DLF,2025-06-26,2025-06-12,869.9,869.9,845.6,847.3,-21,,0,807.74,876.69,837.44,825.3,904.22,854.33,745.23,0.37,2.67,822.42,855.66,16227750,12538350,988.1,0,837.45
DLF,2025-06-26,2025-06-13,826.5,856.8,826.0,856,9,,0,807.84,874.9,837.33,825.31,904.24,854.44,755.32,0.29,3.46,820.1,859.33,16152675,13444200,985.3,0,837.34
DLF,2025-07-31,2025-05-30,794.9,802.75,790.0,796.8,1,,0,687.73,807.69,772,796.97,843.7,701.88,694.17,0.5,2.01,790.25,805.42,30525,59400,778,720.41,772
DLF,2025-07-31,2025-06-02,797.0,814.6,789.65,809,12,,0,700.85,845,776,806,883.61,744.43,698.98,0.39,2.6,802.42,846.66,64350,83325,791.88,751.33,766
DLF,2025-07-31,2025-06-03,813.95,816.75,801.0,803.9,-5,,0,704.18,841.18,795,806.18,883.69,794.45,674.44,0.5,2.02,802.7,825.72,83325,94875,830.59,720,795
DLF,2025-07-31,2025-06-04,809.0,809.8,795.7,804.8,1,,0,745,824,800,796.48,873.84,803.67,707.52,0.69,1.46,801.11,804.6,134475,147675,867.27,728.21,800
DLF,2025-07-31,2025-06-05,807.0,830.3,805.2,824.7,20,,0,791.38,851.13,807.9,806.46,873.95,813.86,746.49,0.52,1.93,809.95,818.84,193875,194700,870,723.33,807.9
DLF,2025-07-31,2025-06-06,826.0,884.45,822.15,879.75,55,,0,794.68,882.31,831.3,845.3,914.42,854.77,756.12,0.24,4.21,861.88,901.21,343200,278850,928.75,0,831.3
DLF,2025-07-31,2025-06-09,886.45,886.8,874.55,875.2,-5,,0,800.28,883.51,851.29,845.3,914.41,854.46,755.78,0.3,3.31,860.77,887.9,349800,312675,924.29,0,851.29
DLF,2025-07-31,2025-06-10,879.0,882.7,864.9,867.85,-7,,0,801.88,882.44,852.76,845.27,904,854.45,755.61,0.4,2.47,859.38,882.28,367125,351450,897.25,721.96,852.76
DLF,2025-07-31,2025-06-11,868.0,879.7,863.0,867.9,0,,0,800.61,882.18,852.29,855.65,904.02,854.49,785.42,0.4,2.53,858.36,882.45,391050,389400,894.09,770.26,852.29
DLF,2025-07-31,2025-06-12,869.9,869.9,845.6,847.3,-21,,0,802.02,884.3,853.33,855.66,914.42,854.39,775.1,0.72,1.39,853.35,865.03,422400,438075,915.32,722.73,853.33
DLF,2025-07-31,2025-06-13,826.5,856.8,826.0,856,9,,0,807.87,884.25,853.61,845.53,903.62,854.13,797.07,0.82,1.22,851.14,852.89,478500,563475,897.84,826.46,853.61
DLF,2025-08-28,2025-05-30,794.9,802.75,790.0,0,0,,0,0,0,0,0,0,0,0,0,0,880,880,0,0,0,0,0
DLF,2025-08-28,2025-06-02,797.0,814.6,789.65,0,0,,0,0,0,0,0,0,0,0,0,0,800,780,0,0,0,0,0
DLF,2025-08-28,2025-06-03,813.95,816.75,801.0,0,0,,0,0,0,0,0,0,0,0,0,0,800,780,0,0,0,0,0
DLF,2025-08-28,2025-06-04,809.0,809.8,795.7,804.8,1,,0,800,880,860,870,870,790,790,4.55,0.22,802.2,782.2,825,1650,760,880,820
DLF,2025-08-28,2025-06-05,807.0,830.3,805.2,824.7,20,,0,800,880,860,870,870,790,790,0.9,1.11,860.99,0,3300,1650,740,880,840
DLF,2025-08-28,2025-06-06,826.0,884.45,822.15,879.75,55,,0,800,880,860,870,870,790,790,0.49,2.04,865.09,885.09,3300,1650,740,980,840
DLF,2025-08-28,2025-06-09,886.45,886.8,874.55,875.2,-5,,0,800,880,860,870,870,790,790,1.13,0.88,808.83,788.83,3300,5775,820,940,820
DLF,2025-08-28,2025-06-10,879.0,882.7,864.9,867.85,-7,,0,801.43,880,862.5,870,870,798,788.89,1.58,0.63,862.2,788.83,3300,6600,765,841.43,842.5
DLF,2025-08-28,2025-06-11,868.0,879.7,863.0,867.9,0,,0,801.43,880,862.5,870,870,798,788.89,1.58,0.63,862.2,788.83,3300,6600,825,821.43,822.5
DLF,2025-08-28,2025-06-12,869.9,869.9,845.6,847.3,-21,,0,801.43,880,862.5,870,870,798,788.89,1.65,0.61,861.76,788.37,3300,6600,785,841.43,842.5
DLF,2025-08-28,2025-06-13,826.5,856.8,826.0,856,9,,0,801.43,880,862.5,870,870,798,788.89,1.65,0.61,861.76,788.37,3300,6600,725,841.43,842.5
DMART,2025-06-26,2025-05-30,4042.3,4085.4,3991.8,4007,-33,,0,0,0,0,0,0,0,0,0.89,1.12,0,0,594300,327750,0,0,0
DMART,2025-06-26,2025-06-02,3990.0,4044.0,3981.3,4017.1,10,,0,0,0,0,0,0,0,0,0.7,1.43,0,0,735600,383550,0,0,0
DMART,2025-06-26,2025-06-03,4025.5,4058.5,4014.3,4055.9,39,,0,0,0,0,0,0,0,0,0.56,1.8,0,0,783150,416100,0,0,0
DMART,2025-06-26,2025-06-04,4061.6,4085.0,4007.5,4085,29,,0,0,0,0,0,0,0,0,0.43,2.35,0,0,857850,406500,0,0,0
DMART,2025-06-26,2025-06-05,4078.0,4244.8,4074.5,4155,70,,0,0,0,0,0,0,0,0,0.35,2.84,0,0,1139100,499800,0,0,0
DMART,2025-06-26,2025-06-06,4166.0,4240.0,4143.5,4205,50,,0,0,0,0,0,0,0,0,0.26,3.88,0,0,1171800,546600,0,0,0
DMART,2025-06-26,2025-06-09,4201.6,4227.1,4167.0,4180.1,-25,,0,0,0,0,0,0,0,0,0.32,3.15,0,0,1301700,576300,0,0,0
DMART,2025-06-26,2025-06-10,4179.1,4192.2,3928.9,4079.9,-100,,0,0,0,0,0,0,0,0,0.74,1.35,0,0,2042850,955800,0,0,0
DMART,2025-06-26,2025-06-11,4080.0,4134.3,4051.0,4080,0,,0,0,0,0,0,0,0,0,0.73,1.37,0,0,1972200,1038450,0,0,0
DMART,2025-06-26,2025-06-12,4100.0,4105.0,4032.3,4050.1,-30,,0,0,0,0,0,0,0,0,0.91,1.1,0,0,2092650,1026750,0,0,0
DMART,2025-06-26,2025-06-13,4034.0,4078.5,3983.6,4045,-5,,0,0,0,0,0,0,0,0,1,1,0,0,2126550,1015350,0,0,0
DMART,2025-07-31,2025-05-30,4042.3,4085.4,3991.8,0,0,,0,0,0,0,0,0,0,0,0,0,4000,3950,0,0,0,0,0
DMART,2025-07-31,2025-06-02,3990.0,4044.0,3981.3,4017.1,10,,0,4000,4300,4250,0,0,0,0,8.09,0.12,0,0,300,1350,4200,4350,4200
DMART,2025-07-31,2025-06-03,4025.5,4058.5,4014.3,4055.9,39,,0,4000,0,0,0,0,0,0,3.47,0.29,0,0,450,1350,0,0,0
DMART,2025-07-31,2025-06-04,4061.6,4085.0,4007.5,4085,29,,0,4000,0,0,0,0,0,0,2.49,0.4,0,0,750,1350,0,0,0
DMART,2025-07-31,2025-06-05,4078.0,4244.8,4074.5,4155,70,,0,4000,0,0,0,0,0,0,0.17,5.92,0,0,4950,1800,0,0,0
DMART,2025-07-31,2025-06-06,4166.0,4240.0,4143.5,4205,50,,0,0,0,0,0,0,0,0,0.17,5.72,0,0,5250,2250,0,0,0
DMART,2025-07-31,2025-06-09,4201.6,4227.1,4167.0,4180.1,-25,,0,0,0,0,0,0,0,0,0.17,5.72,0,0,5250,2250,0,0,0
DMART,2025-07-31,2025-06-10,4179.1,4192.2,3928.9,4079.9,-100,,0,0,0,0,0,0,0,0,0.71,1.41,0,0,15450,16500,0,0,0
DMART,2025-07-31,2025-06-11,4080.0,4134.3,4051.0,4080,0,,0,0,0,0,0,0,0,0,0.74,1.35,0,0,13800,18300,0,0,0
DMART,2025-07-31,2025-06-12,4100.0,4105.0,4032.3,4050.1,-30,,0,0,0,0,0,0,0,0,0.74,1.35,0,0,20400,24150,0,0,0
DMART,2025-07-31,2025-06-13,4034.0,4078.5,3983.6,4045,-5,,0,0,0,0,0,0,0,0,1.22,0.82,0,0,21150,31050,0,0,0
DMART,2025-08-28,2025-05-30,4042.3,4085.4,3991.8,0,0,,0,0,0,0,0,0,0,0,0,0,4600,4600,0,0,0,0,0
DMART,2025-08-28,2025-06-02,3990.0,4044.0,3981.3,0,0,,0,0,0,0,0,0,0,0,0,0,4600,4600,0,0,0,0,0
DMART,2025-08-28,2025-06-03,4025.5,4058.5,4014.3,0,0,,0,0,0,0,0,0,0,0,0,0,4600,4600,0,0,0,0,0
